State,YEAR,party,vote_share_percentage,District,M.victory
PONDICHERRY,2011,IND,0.38,puducherry,12.54
PONDICHERRY,2016,ADMK,2.06,puducherry,9.23
PONDICHERRY,2016,AINRC,39.38,puducherry,9.23
PONDICHERRY,2016,NTK,0.47,puducherry,9.23
PONDICHERRY,2016,PMK,0.35,puducherry,9.23
PONDICHERRY,2016,Independent,0.1,puducherry,9.23
PONDICHERRY,2016,AIADMk,28.48,puducherry,9.23
PONDICHERRY,2016,NTK,0.57,puducherry,9.23
PONDICHERRY,2016,CPI,0.8,puducherry,9.23
PONDICHERRY,2016,PMK,0.29,puducherry,9.23
PONDICHERRY,2016,IND,0.11,puducherry,9.23
PONDICHERRY,2016,ADMK,23.79,puducherry,9.23
PONDICHERRY,2016,NTK,0.34,puducherry,9.23
PONDICHERRY,2011,IND,0.41,puducherry,12.54
PONDICHERRY,2016,BJP,1.07,puducherry,9.23
PONDICHERRY,2011,IND,0.37,puducherry,12.54
PONDICHERRY,2016,Independent,0.32,puducherry,9.23
PONDICHERRY,2016,JD(United),0.21,puducherry,9.23
PONDICHERRY,2011,AIADMK,58.51,puducherry,12.54
PONDICHERRY,2016,AINRC,2.23,puducherry,9.23
PONDICHERRY,2011,IND,0.27,puducherry,12.54
PONDICHERRY,2011,DMK,38.63,puducherry,12.54
PONDICHERRY,2016,Independent,0.06,puducherry,9.23
PONDICHERRY,2016,Independent,0.06,puducherry,9.23
PONDICHERRY,2011,IND,0.49,puducherry,12.54
PONDICHERRY,2016,IND,0.19,puducherry,9.23
PONDICHERRY,2016,IND,0.07,puducherry,9.23
PONDICHERRY,2011,BJP,1.32,puducherry,12.54
PONDICHERRY,2016,IJK,0.19,puducherry,9.23
PONDICHERRY,2016,INC,70.43,puducherry,9.23
PONDICHERRY,2016,IND,0.06,puducherry,9.23
PONDICHERRY,2016,NOTA,1.47,puducherry,9.23
PONDICHERRY,2016,INC,69.16,puducherry,9.23
PONDICHERRY,2016,DMK,9.59,puducherry,9.23
PONDICHERRY,2011,BJP,2.27,puducherry,12.54
PONDICHERRY,2011,AIADMK,67.15,puducherry,12.54
PONDICHERRY,2011,RSP,0.42,puducherry,12.54
PONDICHERRY,2016,IND,0.13,puducherry,9.23
PONDICHERRY,2011,DMK,28.76,puducherry,12.54
PONDICHERRY,2011,IJK,0.91,puducherry,12.54
PONDICHERRY,2016,NOTA,3.07,puducherry,9.23
PONDICHERRY,2016,IND,0.14,puducherry,9.23
PONDICHERRY,2016,TAVK,0.21,puducherry,9.23
PONDICHERRY,2016,NTK,1,puducherry,9.23
PONDICHERRY,2016,PMK,1.54,puducherry,9.23
PONDICHERRY,2016,AINRC,31.06,puducherry,9.23
PONDICHERRY,2011,IND,0.49,puducherry,12.54
PONDICHERRY,2016,IJK,0.09,puducherry,9.23
PONDICHERRY,2016,ADMK,49.79,puducherry,9.23
PONDICHERRY,2016,BJP,2.06,puducherry,9.23
PONDICHERRY,2016,CPI,1.34,puducherry,9.23
PONDICHERRY,2011,IND,0.83,puducherry,12.54
PONDICHERRY,2016,MDMK,0.67,puducherry,9.23
PONDICHERRY,2016,BSP,0.07,puducherry,9.23
PONDICHERRY,2016,NOTA,1.54,puducherry,9.23
PONDICHERRY,2016,IND,0.09,puducherry,9.23
PONDICHERRY,2016,IND,1.62,puducherry,9.23
PONDICHERRY,2016,PMK,0.96,puducherry,9.23
PONDICHERRY,2011,AINRC,49.12,puducherry,12.54
PONDICHERRY,2011,IND,9.48,puducherry,12.54
PONDICHERRY,2011,INC,39.47,puducherry,12.54
PONDICHERRY,2016,INC,45.29,puducherry,9.23
PONDICHERRY,2016,ADMK,24.08,puducherry,9.23
PONDICHERRY,2016,BJP,0.74,puducherry,9.23
PONDICHERRY,2016,IND,0.46,puducherry,9.23
PONDICHERRY,2011,IJK,0.46,puducherry,12.54
PONDICHERRY,2016,NTK,0.35,puducherry,9.23
PONDICHERRY,2016,AINRC,23.4,puducherry,9.23
PONDICHERRY,2016,IND,0.55,puducherry,9.23
PONDICHERRY,2016,IJK,0.19,puducherry,9.23
PONDICHERRY,2011,BJP,0.65,puducherry,12.54
PONDICHERRY,2011,PMK,40.01,puducherry,12.54
PONDICHERRY,2016,IND,21.27,puducherry,9.23
PONDICHERRY,2016,PMK,0.9,puducherry,9.23
PONDICHERRY,2011,IND,1.01,puducherry,12.54
PONDICHERRY,2016,AINRC,24.12,puducherry,9.23
PONDICHERRY,2016,IJK,0.16,puducherry,9.23
PONDICHERRY,2016,NOTA,1.61,puducherry,9.23
PONDICHERRY,2016,IND,0.6,puducherry,9.23
PONDICHERRY,2016,INC,34.03,puducherry,9.23
PONDICHERRY,2016,ADMK,12.22,puducherry,9.23
PONDICHERRY,2016,VCK,3.04,puducherry,9.23
PONDICHERRY,2016,TAVK,0.47,puducherry,9.23
PONDICHERRY,2011,IJK,1,puducherry,12.54
PONDICHERRY,2016,NTK,0.94,puducherry,9.23
PONDICHERRY,2016,BJP,0.63,puducherry,9.23
PONDICHERRY,2011,AIADMK,57.98,puducherry,12.54
PONDICHERRY,2016,AINRC,79.66,puducherry,9.23
PONDICHERRY,2016,IJK,0.09,puducherry,9.23
PONDICHERRY,2011,IND,2.61,puducherry,12.54
PONDICHERRY,2016,NTK,0.78,puducherry,9.23
PONDICHERRY,2016,JD(U),0.44,puducherry,9.23
PONDICHERRY,2016,ADMK,12.27,puducherry,9.23
PONDICHERRY,2016,BJP,1.1,puducherry,9.23
PONDICHERRY,2011,AINRC,96.31,puducherry,12.54
PONDICHERRY,2016,NOTA,3.42,puducherry,9.23
PONDICHERRY,2016,CPI(ML)(L),0.84,puducherry,9.23
PONDICHERRY,2011,CPI(ML)(L),1.07,puducherry,12.54
PONDICHERRY,2016,DMDK,1.39,puducherry,9.23
PONDICHERRY,2016,INC,38.96,puducherry,9.23
PONDICHERRY,2011,IND,0.35,puducherry,12.54
PONDICHERRY,2011,BJP,0.96,puducherry,12.54
PONDICHERRY,2016,IND,1.01,puducherry,9.23
PONDICHERRY,2011,INC,37.54,puducherry,12.54
PONDICHERRY,2016,ADMK,18.11,puducherry,9.23
PONDICHERRY,2016,IND,0.56,puducherry,9.23
PONDICHERRY,2011,IND,0.45,puducherry,12.54
PONDICHERRY,2016,AINRC,33.56,puducherry,9.23
PONDICHERRY,2016,VCK,2.74,puducherry,9.23
PONDICHERRY,2016,IND,0.48,puducherry,9.23
PONDICHERRY,2016,BJP,1.4,puducherry,9.23
PONDICHERRY,2016,IJK,0.06,puducherry,9.23
PONDICHERRY,2011,BSP,0.53,puducherry,12.54
PONDICHERRY,2016,NOTA,1.13,puducherry,9.23
PONDICHERRY,2011,AIADMK,59.8,puducherry,12.54
PONDICHERRY,2016,NTK,0.36,puducherry,9.23
PONDICHERRY,2011,IND,0.38,puducherry,12.54
PONDICHERRY,2016,PMK,1.62,puducherry,9.23
PONDICHERRY,2011,AINRC,53.42,puducherry,12.54
PONDICHERRY,2011,BJP,0.72,puducherry,12.54
PONDICHERRY,2016,CPM,1.85,puducherry,9.23
PONDICHERRY,2016,AINRC,34.32,puducherry,9.23
PONDICHERRY,2016,IND,0.26,puducherry,9.23
PONDICHERRY,2016,ADMK,15.12,puducherry,9.23
PONDICHERRY,2016,INC,45.7,puducherry,9.23
PONDICHERRY,2016,IJK,0.32,puducherry,9.23
PONDICHERRY,2016,PMK,1.04,puducherry,9.23
PONDICHERRY,2011,INC,44.49,puducherry,12.54
PONDICHERRY,2016,BJP,0.32,puducherry,9.23
PONDICHERRY,2016,NOTA,0.68,puducherry,9.23
PONDICHERRY,2016,NTK,0.39,puducherry,9.23
PONDICHERRY,2011,IND,1.37,puducherry,12.54
PONDICHERRY,2011,IND,19.15,karaikal,0.64
PONDICHERRY,2016,BJP,2.79,karaikal,8.89
PONDICHERRY,2011,IND,22,karaikal,0.64
PONDICHERRY,2011,AINRC,55.05,karaikal,0.64
PONDICHERRY,2016,IND,6.25,karaikal,8.89
PONDICHERRY,2016,INC,30.19,karaikal,8.89
PONDICHERRY,2016,AINRC,34.48,karaikal,8.89
PONDICHERRY,2011,IND,1.37,karaikal,0.64
PONDICHERRY,2016,NTK,0.66,karaikal,8.89
PONDICHERRY,2016,CPI,1.09,karaikal,8.89
PONDICHERRY,2011,IND,1.46,karaikal,0.64
PONDICHERRY,2016,ADMK,11.6,karaikal,8.89
PONDICHERRY,2016,IND,3.25,karaikal,8.89
PONDICHERRY,2016,IND,7.08,karaikal,8.89
PONDICHERRY,2016,PMK,0.87,karaikal,8.89
PONDICHERRY,2011,IND,0.97,karaikal,0.64
PONDICHERRY,2016,NOTA,1.74,karaikal,8.89
PONDICHERRY,2016,NTK,0.15,karaikal,8.89
PONDICHERRY,2016,IND,0.23,karaikal,8.89
PONDICHERRY,2011,IND,0.75,karaikal,0.64
PONDICHERRY,2016,INC,51.3,karaikal,8.89
PONDICHERRY,2011,IND,0.86,karaikal,0.64
PONDICHERRY,2011,INC,47.12,karaikal,0.64
PONDICHERRY,2016,IND,0.27,karaikal,8.89
PONDICHERRY,2016,ADMK,0.86,karaikal,8.89
PONDICHERRY,2016,IND,0.45,karaikal,8.89
PONDICHERRY,2011,BSP,0.49,karaikal,0.64
PONDICHERRY,2016,IND,0.14,karaikal,8.89
PONDICHERRY,2016,PMK,4.92,karaikal,8.89
PONDICHERRY,2016,BJP,0.2,karaikal,8.89
PONDICHERRY,2016,NOTA,0.91,karaikal,8.89
PONDICHERRY,2016,AINRC,40.07,karaikal,8.89
PONDICHERRY,2016,MDMK,0.5,karaikal,8.89
PONDICHERRY,2011,AINRC,50.77,karaikal,0.64
PONDICHERRY,2016,INC,8,karaikal,8.89
PONDICHERRY,2016,IND,0.66,karaikal,8.89
PONDICHERRY,2016,BJP,1.51,karaikal,8.89
PONDICHERRY,2016,ADMK,36.99,karaikal,8.89
PONDICHERRY,2011,BJP,2.96,karaikal,0.64
PONDICHERRY,2011,AIADMK,40.29,karaikal,0.64
PONDICHERRY,2016,IND,0.08,karaikal,8.89
PONDICHERRY,2011,INC,55.69,karaikal,0.64
PONDICHERRY,2011,CPI(ML)(L),1.06,karaikal,0.64
PONDICHERRY,2016,AINRC,49.39,karaikal,8.89
PONDICHERRY,2016,NOTA,1.53,karaikal,8.89
PONDICHERRY,2016,NTK,0.85,karaikal,8.89
PONDICHERRY,2016,VCK,0.98,karaikal,8.89
PONDICHERRY,2011,BSP,0.63,karaikal,0.64
PONDICHERRY,2011,DMK,39.37,karaikal,0.64
PONDICHERRY,2016,DMDK,0.5,karaikal,8.89
PONDICHERRY,2016,NOTA,1.47,karaikal,8.89
PONDICHERRY,2016,BSP,0.11,karaikal,8.89
PONDICHERRY,2016,SDPI,1.08,karaikal,8.89
PONDICHERRY,2016,DMK,46.57,karaikal,8.89
PONDICHERRY,2016,NTK,0.41,karaikal,8.89
PONDICHERRY,2011,IND,31.96,karaikal,0.64
PONDICHERRY,2011,DMDK,28.04,karaikal,0.64
PONDICHERRY,2016,PMK,0.34,karaikal,8.89
PONDICHERRY,2016,IND,0.09,karaikal,8.89
PONDICHERRY,2016,ADMK,46.66,karaikal,8.89
PONDICHERRY,2016,BJP,1.13,karaikal,8.89
PONDICHERRY,2016,AINRC,1.65,karaikal,8.89
PONDICHERRY,2016,PMK,0.81,karaikal,8.89
PONDICHERRY,2011,DMK,37.72,karaikal,0.64
PONDICHERRY,2011,IND,12.46,karaikal,0.64
PONDICHERRY,2016,IND,0.19,karaikal,8.89
PONDICHERRY,2016,NOTA,0.93,karaikal,8.89
PONDICHERRY,2016,DMK,60.19,karaikal,8.89
PONDICHERRY,2016,IND,0.37,karaikal,8.89
PONDICHERRY,2011,AIADMK,9.16,karaikal,0.64
PONDICHERRY,2016,NTK,0.24,karaikal,8.89
PONDICHERRY,2011,BSP,0.28,karaikal,0.64
PONDICHERRY,2011,IND,39.3,karaikal,0.64
PONDICHERRY,2016,SDPI,0.75,karaikal,8.89
PONDICHERRY,2016,BJP,0.95,karaikal,8.89
PONDICHERRY,2016,BSP,0.21,karaikal,8.89
PONDICHERRY,2016,ADMK,32.34,karaikal,8.89
PONDICHERRY,2016,CPI(ML)(L),0.17,karaikal,8.89
PONDICHERRY,2011,SDPI,1.08,karaikal,0.64
PONDICHERRY,2016,CPM,1.34,karaikal,8.89
PONDICHERRY,2016,AINRC,1.5,karaikal,8.89
PONDICHERRY,2016,PMK,0.21,mahe,9.11
PONDICHERRY,2016,SDPI,0.88,mahe,9.11
PONDICHERRY,2016,NOTA,0.46,mahe,9.11
PONDICHERRY,2016,BJP,7.04,mahe,9.11
PONDICHERRY,2016,ADMK,0.41,mahe,9.11
PONDICHERRY,2011,CPM,32.73,mahe,27.78
PONDICHERRY,2016,IND,0.78,mahe,9.11
PONDICHERRY,2016,AINRC,7.04,mahe,9.11
PONDICHERRY,2016,IND,0.1,mahe,9.11
PONDICHERRY,2016,INC,36.88,mahe,9.11
PONDICHERRY,2016,IND,0.22,mahe,9.11
PONDICHERRY,2011,BJP,6.75,mahe,27.78
PONDICHERRY,2016,IND,45.99,mahe,9.11
PONDICHERRY,2011,INC,60.51,mahe,27.78
PONDICHERRY,2016,IND,0.13,yanam,25.82
PONDICHERRY,2011,BJP,0.4,yanam,64.52
PONDICHERRY,2016,INC,61.36,yanam,25.82
PONDICHERRY,2016,IND,0.08,yanam,25.82
PONDICHERRY,2011,IND,0.52,yanam,64.52
PONDICHERRY,2016,IND,0.04,yanam,25.82
PONDICHERRY,2016,IND,0.74,yanam,25.82
PONDICHERRY,2016,IND,0.09,yanam,25.82
PONDICHERRY,2016,IND,0.06,yanam,25.82
PONDICHERRY,2011,AIADMK,16.43,yanam,64.52
PONDICHERRY,2011,IND,0.27,yanam,64.52
PONDICHERRY,2016,ADMK,1.01,yanam,25.82
PONDICHERRY,2016,NOTA,0.42,yanam,25.82
PONDICHERRY,2011,IND,0.11,yanam,64.52
PONDICHERRY,2011,IND,0.26,yanam,64.52
PONDICHERRY,2016,IND,0.1,yanam,25.82
PONDICHERRY,2011,IND,0.11,yanam,64.52
PONDICHERRY,2016,BJP,0.44,yanam,25.82
PONDICHERRY,2016,AINRC,35.54,yanam,25.82
PONDICHERRY,2011,IND,0.45,yanam,64.52
PONDICHERRY,2011,IND,0.52,yanam,64.52
PONDICHERRY,2011,INC,80.95,yanam,64.52
TELANGANA,2014,IND,2.49,adilabad,0.14
TELANGANA,2018,IND,2.46,adilabad,2.49
TELANGANA,2014,YSRCP,0.54,adilabad,0.14
TELANGANA,2014,IND,0.62,adilabad,0.14
TELANGANA,2018,IND,0.66,adilabad,2.49
TELANGANA,2018,IND,0.36,adilabad,2.49
TELANGANA,2014,INC,17.82,adilabad,0.14
TELANGANA,2018,API,0.45,adilabad,2.49
TELANGANA,2014,BCUF,0.61,adilabad,0.14
TELANGANA,2018,PPOI,0.62,adilabad,2.49
TELANGANA,2018,NOTA,0.96,adilabad,2.49
TELANGANA,2018,INC,35.94,adilabad,2.49
TELANGANA,2014,MASP,3.09,adilabad,0.14
TELANGANA,2018,TRS,50.57,adilabad,2.49
TELANGANA,2014,TRS,26.57,adilabad,0.14
TELANGANA,2018,PRBP,0.26,adilabad,2.49
TELANGANA,2018,BJP,3.82,adilabad,2.49
TELANGANA,2014,BSP,32.41,adilabad,0.14
TELANGANA,2018,BJLP,0.31,adilabad,2.49
TELANGANA,2018,BMUP,0.31,adilabad,2.49
TELANGANA,2014,NOTA,1.16,adilabad,0.14
TELANGANA,2018,BSP,3.27,adilabad,2.49
TELANGANA,2014,TDP,12.8,adilabad,0.14
TELANGANA,2014,IND,0.83,adilabad,0.14
TELANGANA,2014,IND,1.07,adilabad,0.14
TELANGANA,2014,IND,0.44,adilabad,0.14
TELANGANA,2018,BSP,0.88,adilabad,2.49
TELANGANA,2018,NOTA,1.57,adilabad,2.49
TELANGANA,2014,IND,0.29,adilabad,0.14
TELANGANA,2018,NPRP,0.76,adilabad,2.49
TELANGANA,2014,AAAP,0.42,adilabad,0.14
TELANGANA,2018,IND,0.69,adilabad,2.49
TELANGANA,2014,NIP,0.32,adilabad,0.14
TELANGANA,2018,PPOI,0.98,adilabad,2.49
TELANGANA,2014,RP(K),4.47,adilabad,0.14
TELANGANA,2018,NIP,0.36,adilabad,2.49
TELANGANA,2018,BJLP,0.72,adilabad,2.49
TELANGANA,2014,IND,0.84,adilabad,0.14
TELANGANA,2014,YSRCP,0.66,adilabad,0.14
TELANGANA,2014,IND,1.11,adilabad,0.14
TELANGANA,2014,IND,0.45,adilabad,0.14
TELANGANA,2014,BSP,1.26,adilabad,0.14
TELANGANA,2014,INC,30.3,adilabad,0.14
TELANGANA,2018,RPI(KH),4.62,adilabad,2.49
TELANGANA,2018,IND,1.1,adilabad,2.49
TELANGANA,2014,NOTA,1.27,adilabad,0.14
TELANGANA,2014,RLD,0.39,adilabad,0.14
TELANGANA,2018,INC,32.32,adilabad,2.49
TELANGANA,2014,TRS,50.79,adilabad,0.14
TELANGANA,2014,BJP,6.17,adilabad,0.14
TELANGANA,2018,BJP,1.49,adilabad,2.49
TELANGANA,2018,RPI(A),0.61,adilabad,2.49
TELANGANA,2018,TRS,53.06,adilabad,2.49
TELANGANA,2018,IND,0.43,adilabad,2.49
TELANGANA,2018,NCP,0.38,adilabad,2.49
TELANGANA,2014,IND,0.83,adilabad,0.14
TELANGANA,2014,IND,0.52,adilabad,0.14
TELANGANA,2018,TRS,43.16,adilabad,2.49
TELANGANA,2018,IND,1.41,adilabad,2.49
TELANGANA,2018,CPI,3.06,adilabad,2.49
TELANGANA,2014,IND,0.43,adilabad,0.14
TELANGANA,2014,TRS,61.76,adilabad,0.14
TELANGANA,2018,AAP,0.35,adilabad,2.49
TELANGANA,2014,YSRCP,1.15,adilabad,0.14
TELANGANA,2014,IND,1.05,adilabad,0.14
TELANGANA,2014,AAAP,0.32,adilabad,0.14
TELANGANA,2018,NIP,0.55,adilabad,2.49
TELANGANA,2014,IND,0.43,adilabad,0.14
TELANGANA,2014,TDP,7.67,adilabad,0.14
TELANGANA,2014,MCPI,1.16,adilabad,0.14
TELANGANA,2014,AIFB,0.31,adilabad,0.14
TELANGANA,2018,BJP,2.38,adilabad,2.49
TELANGANA,2014,IND,1.62,adilabad,0.14
TELANGANA,2014,IND,2.22,adilabad,0.14
TELANGANA,2018,NOTA,2.04,adilabad,2.49
TELANGANA,2014,IND,0.46,adilabad,0.14
TELANGANA,2014,IND,0.3,adilabad,0.14
TELANGANA,2014,LSP,0.53,adilabad,0.14
TELANGANA,2018,NPRP,0.94,adilabad,2.49
TELANGANA,2014,IND,0.43,adilabad,0.14
TELANGANA,2018,IND,0.55,adilabad,2.49
TELANGANA,2014,IND,0.42,adilabad,0.14
TELANGANA,2014,IND,0.13,adilabad,0.14
TELANGANA,2018,IND,8.38,adilabad,2.49
TELANGANA,2018,BJLP,1.42,adilabad,2.49
TELANGANA,2014,CPI,17.79,adilabad,0.14
TELANGANA,2018,IND,0.88,adilabad,2.49
TELANGANA,2014,IND,0.36,adilabad,0.14
TELANGANA,2014,NOTA,0.65,adilabad,0.14
TELANGANA,2018,IND,0.57,adilabad,2.49
TELANGANA,2018,BSP,34.31,adilabad,2.49
TELANGANA,2014,IND,0.27,adilabad,0.14
TELANGANA,2014,INC,23.26,adilabad,0.14
TELANGANA,2014,NOTA,0.96,adilabad,0.14
TELANGANA,2018,IND,0.43,adilabad,2.49
TELANGANA,2018,RPI(KH),0.09,adilabad,2.49
TELANGANA,2014,AIFB,0.21,adilabad,0.14
TELANGANA,2014,PJDL,0.78,adilabad,0.14
TELANGANA,2018,IND,0.64,adilabad,2.49
TELANGANA,2018,TPGS,0.08,adilabad,2.49
TELANGANA,2018,IND,0.21,adilabad,2.49
TELANGANA,2014,TRS,61.62,adilabad,0.14
TELANGANA,2018,IND,0.98,adilabad,2.49
TELANGANA,2018,IPBP,0.14,adilabad,2.49
TELANGANA,2018,SHS,0.14,adilabad,2.49
TELANGANA,2018,BJP,3.01,adilabad,2.49
TELANGANA,2014,YSRCP,0.53,adilabad,0.14
TELANGANA,2018,PPOI,0.34,adilabad,2.49
TELANGANA,2018,AAP,0.12,adilabad,2.49
TELANGANA,2014,IND,3.31,adilabad,0.14
TELANGANA,2018,TRS,45.2,adilabad,2.49
TELANGANA,2014,IND,0.23,adilabad,0.14
TELANGANA,2018,IND,1.27,adilabad,2.49
TELANGANA,2018,IND,1,adilabad,2.49
TELANGANA,2014,IND,0.23,adilabad,0.14
TELANGANA,2018,NOTA,0.84,adilabad,2.49
TELANGANA,2018,IND,0.28,adilabad,2.49
TELANGANA,2018,NIP,0.09,adilabad,2.49
TELANGANA,2014,IND,0.22,adilabad,0.14
TELANGANA,2018,BSP,1.3,adilabad,2.49
TELANGANA,2018,BJLP,1.31,adilabad,2.49
TELANGANA,2014,BSP,0.63,adilabad,0.14
TELANGANA,2018,INC,42.29,adilabad,2.49
TELANGANA,2018,IND,0.15,adilabad,2.49
TELANGANA,2014,IND,0.22,adilabad,0.14
TELANGANA,2014,BJP,7.5,adilabad,0.14
TELANGANA,2018,IND,0.07,adilabad,2.49
TELANGANA,2014,IND,0.31,adilabad,0.14
TELANGANA,2014,TRS,40.35,adilabad,0.14
TELANGANA,2018,TRS,40.81,adilabad,2.49
TELANGANA,2014,NOTA,1.93,adilabad,0.14
TELANGANA,2018,NPRP,1.07,adilabad,2.49
TELANGANA,2018,BHRJP,0.77,adilabad,2.49
TELANGANA,2014,MASP,5.28,adilabad,0.14
TELANGANA,2018,API,1.85,adilabad,2.49
TELANGANA,2018,INC,40.92,adilabad,2.49
TELANGANA,2018,BJP,4.17,adilabad,2.49
TELANGANA,2018,TJS,3.85,adilabad,2.49
TELANGANA,2014,INC,27.34,adilabad,0.14
TELANGANA,2018,BSP,2.26,adilabad,2.49
TELANGANA,2014,IND,3.14,adilabad,0.14
TELANGANA,2018,NOTA,1.69,adilabad,2.49
TELANGANA,2014,BSP,2.75,adilabad,0.14
TELANGANA,2018,IND,0.73,adilabad,2.49
TELANGANA,2014,GGP,0.9,adilabad,0.14
TELANGANA,2018,BBKD,1.89,adilabad,2.49
TELANGANA,2014,IND,0.94,adilabad,0.14
TELANGANA,2014,TDP,17.37,adilabad,0.14
TELANGANA,2018,IND,0.94,adilabad,2.49
TELANGANA,2018,PRBP,0.82,adilabad,2.49
TELANGANA,2018,NPRP,0.45,adilabad,2.49
TELANGANA,2014,TRS,49.33,adilabad,0.14
TELANGANA,2018,INC,30.51,adilabad,2.49
TELANGANA,2018,BJP,15.63,adilabad,2.49
TELANGANA,2014,NOTA,1.78,adilabad,0.14
TELANGANA,2014,IND,3.74,adilabad,0.14
TELANGANA,2018,TPJP,0.29,adilabad,2.49
TELANGANA,2018,TRS,44.12,adilabad,2.49
TELANGANA,2014,RLD,0.75,adilabad,0.14
TELANGANA,2014,IND,4.16,adilabad,0.14
TELANGANA,2018,TJS,1.59,adilabad,2.49
TELANGANA,2018,BSP,2.34,adilabad,2.49
TELANGANA,2014,INC,19.08,adilabad,0.14
TELANGANA,2018,CPM,0.57,adilabad,2.49
TELANGANA,2018,NOTA,1.82,adilabad,2.49
TELANGANA,2018,IND,0.55,adilabad,2.49
TELANGANA,2018,PJD,0.36,adilabad,2.49
TELANGANA,2014,TDP,21.16,adilabad,0.14
TELANGANA,2018,NOTA,0.69,adilabad,2.49
TELANGANA,2012,IND,1.93,adilabad,26.06
TELANGANA,2018,TRS,44.66,adilabad,2.49
TELANGANA,2014,IND,0.3,adilabad,0.14
TELANGANA,2014,CPM,0.78,adilabad,0.14
TELANGANA,2018,API,0.35,adilabad,2.49
TELANGANA,2012,INC,23.28,adilabad,26.06
TELANGANA,2018,IND,0.51,adilabad,2.49
TELANGANA,2018,NCP,0.4,adilabad,2.49
TELANGANA,2014,SHS,0.3,adilabad,0.14
TELANGANA,2012,CPM,2.01,adilabad,26.06
TELANGANA,2018,BJP,28.62,adilabad,2.49
TELANGANA,2018,INC,19.42,adilabad,2.49
TELANGANA,2014,IND,0.39,adilabad,0.14
TELANGANA,2014,AAAP,0.34,adilabad,0.14
TELANGANA,2018,GGP,0.2,adilabad,2.49
TELANGANA,2014,IND,0.25,adilabad,0.14
TELANGANA,2014,IND,0.44,adilabad,0.14
TELANGANA,2014,MASP,2.01,adilabad,0.14
TELANGANA,2018,AAP,0.3,adilabad,2.49
TELANGANA,2014,IUML,0.2,adilabad,0.14
TELANGANA,2012,TDP,20.16,adilabad,26.06
TELANGANA,2018,NPRP,0.27,adilabad,2.49
TELANGANA,2018,SHS,0.37,adilabad,2.49
TELANGANA,2012,TRS,49.34,adilabad,26.06
TELANGANA,2018,BSP,0.82,adilabad,2.49
TELANGANA,2014,BJP,30.66,adilabad,0.14
TELANGANA,2012,IND,3.29,adilabad,26.06
TELANGANA,2014,TRS,40.92,adilabad,0.14
TELANGANA,2014,BSP,1.19,adilabad,0.14
TELANGANA,2014,YSRCP,0.31,adilabad,0.14
TELANGANA,2018,IND,0.33,adilabad,2.49
TELANGANA,2014,NOTA,0.6,adilabad,0.14
TELANGANA,2014,INC,21.12,adilabad,0.14
TELANGANA,2014,WPOI,0.21,adilabad,0.14
TELANGANA,2018,Rasyadhikara Party,2.49,adilabad,2.49
TELANGANA,2018,IND,0.58,adilabad,2.49
TELANGANA,2014,NOTA,1.62,adilabad,0.14
TELANGANA,2014,YSRCP,0.92,adilabad,0.14
TELANGANA,2014,INC,25.9,adilabad,0.14
TELANGANA,2018,IND,0.7,adilabad,2.49
TELANGANA,2018,TRS,38.99,adilabad,2.49
TELANGANA,2014,TDP,25.43,adilabad,0.14
TELANGANA,2018,NOTA,1.45,adilabad,2.49
TELANGANA,2018,IND,17.99,adilabad,2.49
TELANGANA,2018,INC,34.85,adilabad,2.49
TELANGANA,2018,BSP,1.7,adilabad,2.49
TELANGANA,2014,RLD,0.73,adilabad,0.14
TELANGANA,2018,BJP,3.09,adilabad,2.49
TELANGANA,2014,TRS,45.39,adilabad,0.14
TELANGANA,2018,NCP,1.22,adilabad,2.49
TELANGANA,2014,YSRCP,0.59,adilabad,0.14
TELANGANA,2018,AAP,0.21,adilabad,2.49
TELANGANA,2014,BSP,38,adilabad,0.14
TELANGANA,2018,TRS,46.21,adilabad,2.49
TELANGANA,2014,TRS,32.73,adilabad,0.14
TELANGANA,2018,NOTA,0.79,adilabad,2.49
TELANGANA,2018,BSP,1.07,adilabad,2.49
TELANGANA,2018,INC,40.86,adilabad,2.49
TELANGANA,2018,PJD,0.23,adilabad,2.49
TELANGANA,2014,NOTA,0.85,adilabad,0.14
TELANGANA,2014,BMUP,0.54,adilabad,0.14
TELANGANA,2018,BJP,9.76,adilabad,2.49
TELANGANA,2014,TDP,2.83,adilabad,0.14
TELANGANA,2018,IND,0.43,adilabad,2.49
TELANGANA,2018,BJLP,0.44,adilabad,2.49
TELANGANA,2014,INC,24.12,adilabad,0.14
TELANGANA,2014,IND,0.36,adilabad,0.14
TELANGANA,2014,BJP,29.77,adilabad,0.14
TELANGANA,2018,NCP,3.27,adilabad,2.49
TELANGANA,2018,IND,0.38,adilabad,2.49
TELANGANA,2018,PJD,0.37,adilabad,2.49
TELANGANA,2018,BSP,1.99,adilabad,2.49
TELANGANA,2018,NOTA,1.23,adilabad,2.49
TELANGANA,2018,IND,0.6,adilabad,2.49
TELANGANA,2018,IND,3.06,adilabad,2.49
TELANGANA,2014,NOTA,1.1,adilabad,0.14
TELANGANA,2014,SHS,0.67,adilabad,0.14
TELANGANA,2018,SHS,0.18,adilabad,2.49
TELANGANA,2014,BSP,2.26,adilabad,0.14
TELANGANA,2018,IND,0.84,adilabad,2.49
TELANGANA,2014,INC,38.88,adilabad,0.14
TELANGANA,2018,BJP,22.07,adilabad,2.49
